text,airline_sentiment
"@united roundtrip tickets to NJ are DRAMATICALLY cheaper through Virgin, pretty pricey via United. Can you match them?",neutral
@united that's what I thought! Thanks for the clarification!,neutral
"@united + UA has been rolling out improvements too, we think. Hoping they'll catch up soon? Meantime, ANA is our preference!",neutral
@united i need my confirmation number! Can you give it to me?,neutral
@united actually we did not consider she might have made a mistake. She did not complain beyond that she indicated it on her reservation.,neutral
@united all day travel. #swag #ijustwanttosleep,neutral
@united Filled in the form you sent the link to on 29.1.15 and then either 9 or 10.2.15,neutral
@united how much does it cost to check in an additional bag? Traveling from newark to glasgow. Thank you :),neutral
@united clicked on the link and got this? #confused http://t.co/xMAQcucWZl,neutral
@united even though technically after I land I will be silver?,neutral
"@SouthwestAir I'm teaching new #travelers how to research, #budget &amp; #save for a trip today! http://t.co/Qll48r57ep",neutral
@SouthwestAir can you follow me so I can send you the info?,neutral
@SouthwestAir once again on Glassdoor's Best Places To Work snagging # 15 overall #notsurprising #LUVthem,neutral
@SouthwestAir can you update me on the emergency landing in Jacksonville right now? #parentsonboard,neutral
@SouthwestAir I have been on hold for over 28 minutes  please help http://t.co/Fx9BIJlxAt,neutral
@SouthwestAir can y'all develop Ding for a chrome/Firefox browser extension? That would be swell,neutral
@SouthwestAir can take u to Midway-Chicago March 8th-April 6th. Can't make it then? @AmericanAir can get u to @fly2ohare year round. #FlyPBI,neutral
@SouthwestAir did you know that suicide is the second leading cause of death among teens 10-24,neutral
.@SouthwestAir she needs a wheelchair at the gate for sure. What options does she have?,neutral
@SouthwestAir Do you promise to not unfollow me? 😉,neutral
@SouthwestAir Just DMed you my confirmation number.,neutral
"@SouthwestAir oh, is it only in Atlanta?",neutral
"@SouthwestAir sure, please follow me so I can do so?",neutral
@SouthwestAir sent!,neutral
@SouthwestAir I'm following now,neutral
@SouthwestAir what is the status of the bag check area at FFL?,neutral
"@SouthwestAir my flight at BWI is delayed and I will miss my flight in Denver, is there a way to find out if they will hold the plane?",neutral
@SouthwestAir Teyana Taylor Performing #MedusaFridays 2.27 Free Till11 http://t.co/qwFMoQ0dQl http://t.co/kbb0B5FxMK #TheMenOfBusiness,neutral
@SouthwestAir I have a 5:30 flight out of Birmingham tomorrow night. Can I reschedule it for an earlier flight because of the expected snow?,neutral
You have to follow me back so that I can DM @SouthwestAir,neutral
@SouthwestAir 3rd time flying southwest in two years. Have another trip back to mx on October.,neutral
@SouthwestAir done,neutral
@SouthwestAir Any idea when the winter advisory will be posted for ATL for tomorrow (2/25)?? I'd rather get to PHL tonight.,neutral
@SouthwestAir Barzegar charges tourists 700 euros [!] a night for their stay in the tent village he runs. http://t.co/igSVzvrbbN,neutral
@SouthwestAir can you please make sense of the companion promo? How to we set it up?,neutral
@SouthwestAir unfortunately I don't even have that. My phone died before o had a chance to grab it. It was from OMA to SAN from 3/27-4/2,neutral
@SouthwestAir live in Atlanta but cant enroll in your Atlanta companion promotion. Error every time. Can you help? Also sent email. Thanks!,neutral
"@SouthwestAir That was Chantilly, Paris, France.",neutral
@SouthwestAir hey I'm flying from Tampa to Denver today and I want to know if there will be tv's in the seats like @JetBlue,neutral
@SouthwestAir and Carol Thrower are passengers. Fort Lauderdale airport.,neutral
@SouthwestAir Airline trouble &amp; not getting satisfactory customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,neutral
@SouthwestAir hey southwest! Help me find a flight from Nashville - Washington DC or Raleigh for under $150 on March 15 please!,neutral
@SouthwestAir Thank you!,neutral
@SouthwestAir traditionally used sledge hammer - low $ taking share from driving | now scalpel approach through data science  #ANAmarketers,neutral
@SouthwestAir is America's largest airline by passengers carried! Wonder if this is b/c they have a 'Customer Service Bible' #ANAmarketers,neutral
@SouthwestAir is there a resource to check delays/Cancelled Flightlations out of Love Field? Flying out tomorrow am and stressed about weather! ❄️,neutral
@SouthwestAir An Oscar-worthy entrance into LA. http://t.co/10tmtHVFDC,neutral
@SouthwestAir @PHLAirport Will Flight 2155 that arrives at E11 be a penguin plane?,neutral
@SouthwestAir #stepup #makeitright re you best? Or just money hungry? #wewillsee,neutral
"@SouthwestAir- ...was only less than 3500pts, but it helped. Had PartnerRewards incoming, but not fast enough to keep pts from expiring.",neutral
"@SouthwestAir- Wife's RR pts expired a few days ago, were planning on Flight Booking Problems trip today. Anything you can do for us? On a tight budget...",neutral
@SouthwestAir I urgently need two receipts sent but CS is closed. Can you help?,neutral
@SouthwestAir sent,neutral
^CB how do you know? @SouthwestAir,neutral
@SouthwestAir the flight isn't that empty.... Is this rude or not? http://t.co/4RL0p5JChB,neutral
@SouthwestAir I was not the one traveling. I was asking for my sister who was waiting on my nephew in Midland...flight eventually landed,neutral
@SouthwestAir it's a new day and a new chance for you to do the right thing it's never too Late Flight to be honest.,neutral
"@SouthwestAir quick question - i bought wifi for my phone, do I have to buy it again on my tablet? I have 9 hours left on my trip",neutral
"@SouthwestAir Hello SWA, Who is your POC for partnerships with nonprofit organizations in BWI area?",neutral
"@SouthwestAir you should have assigned seating, because now my cousin &amp; I probably can't sit together on our flight tomorrow.. Thanks.",neutral
@SouthwestAir forget wedding fairs. How about discounts for nonprofits? We donate part of our worth every single day,neutral
@SouthwestAir Please lower my plane flight by like $100 bucks!! Thanks~ #FloridaVacation,neutral
@SouthwestAir should offer cdn border towns incentive to fly since exchange rates are #hurt. #customerappreciation #gaincustomers #keepem2,neutral
@SouthwestAir reference #: 261093929756,neutral
@SouthwestAir Do you know the reason flight #336 from Dallas to Midland was diverted to Lubbock? Was suppose to be direct to Midland.,neutral
"See you in ATL! “@SouthwestAir: Congrats to our #DestinationDragons winners! Ready, Atlanta? http://t.co/AY1GIdcfa4 http://t.co/yC7V2s0iOd”",neutral
@SouthwestAir if I am enrolled in the ATL companion pass offer and booked 3 flights already before May 17 when can I start using the pass?,neutral
@SouthwestAir will do - if you follow back I can DM that info,neutral
@SouthwestAir how much is ur wifi fam,neutral
@SouthwestAir @Imaginedragons I tried. 😔 It's okay,neutral
@SouthwestAir is the vinyl part of the prize too?,neutral
@SouthwestAir Looks like brooding skies out of ONT this evening. http://t.co/X9BLwgWA68,neutral
@SouthwestAir No monkey business we luv SWA!! #mdw2mci #homeandreadyfornexttrip http://t.co/2xJvUn66ZZ,neutral
@SouthwestAir I have a few questions about flying with my Maltese puppy. Can you DM me?,neutral
@SouthwestAir any word when the customer relations department will open back up?,neutral
@SouthwestAir can you tell me if flight 805 from MDW-FLL tomorrow (2/24) is at full capacity?  i'm hoping for a little bit of extra room! 😊,neutral
@SouthwestAir  Just left there  Friday!,neutral
@SouthwestAir Could you maybe hook (@FuyukaiDesuYo ) with some imagine dragon tickets tonight! SHES a HUGEEEEE FAN &amp; would really love to go,neutral
@SouthwestAir I enjoyed a call from my good friend he's Flight Booking Problems his flights elsewhere as I tweet one at a time I will tell as many as I can,neutral
@SouthwestAir opened online applications for Fall 2015 intern positions throughout the company.  Apply via https://t.co/GmL7ot3IMH,neutral
@SouthwestAir honesty should always be the policy,neutral
@SouthwestAir I knew I was correct! http://t.co/9eueYxAwcv,neutral
"@SouthwestAir briughy me to @ComClassic, #AIF2015 &amp; so much more with the #agcommunity",neutral
@SouthwestAir any deals to orlando in April/may??,neutral
@SouthwestAir #magazine feature: Desk Plants Increase Productivity by 15%. #LuvSWA #healthbenefitsofplants #gardening http://t.co/BVfAxDUBAQ,neutral
@SouthwestAir New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/iQnVyFPg4P,neutral
@SouthwestAir no fare giving out clues.  In route now.,neutral
@SouthwestAir How many tickets are left?,neutral
@SouthwestAir Why do you have to be 18 😭,neutral
@SouthwestAir Any idea why TSA Pre-Check isn't showing for my next flight tomorrow? The number is in my profile...,neutral
